ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,Product Name,Category,Subcategory,Price,Date_Purchase,Quantity,Rating,Comment
61,Willie Carter,2,M,Navarrobury,Montenegro,2353419831186847,"0498 Reynolds Glens Apt. 928, South Victoriachester, GU 88835",2021-12-07,2022-11-07,Churned,5,Occasional Shopper,Lake Robert,Referral,2023-07-01,Yearly,ShirtFits,Clothing,Shirt,-37,2023-03-19,8,-1,Win offer fund anything add perhaps personal.
1292,Nicole White,-2,F,New Williamtown,Bahrain,2619610657542853,"649 Riggs Islands, Padillaside, ME 67093",2022-03-23,2022-07-03,Churned,3,Occasional Shopper,New Nathan,Referral,2023-05-24,Rarely,ChairPlus,Furniture,Chair,952,2021-08-24,-4,-1,Reality significant economy land rest onto eat.
578,Kimberly Howard,150,M,Lake Theresaberg,Vietnam,2367632911621228,"3186 Mckinney Skyway Apt. 776, Lake Brianberg, NE 97524",2023-05-07,2023-08-11,Active,9,Frequent Shopper,Lake Lisa,Organic Search,2023-08-14,Monthly,PhoneMaster,Electronics,Phone,516,2021-09-03,-4,3,Box stage energy.
797,Jordan Miller,150,F,Port Jacquelineland,Hong Kong,2712681262007018,"1880 Young Landing, Nicholsonbury, PA 68271",2022-09-01,2023-05-28,Churned,5,Occasional Shopper,Ferrellberg,Paid Ads,2023-06-02,Yearly,SpeakerPro,Electronics,Speaker,961,2021-10-13,5,2,Least include continue probably show collection situation.
655,Justin Harris,89,M,Mclaughlinburgh,Seychelles,2715158475632129,"6199 Michael Spur, Joannshire, OR 19150",2022-05-17,2023-01-22,Churned,4,Occasional Shopper,Veronicaside,Referral,2023-08-10,Yearly,The Art of Educational,Books,Educational,-93,2020-12-26,9,4,Effect short including environment four.
995,Mary Warner,-3,M,Monicafort,Lao People's Democratic Republic,2616374902705079,"09512 Ross Lights Apt. 120, South Amandamouth, SC 13663",2021-10-08,2022-07-28,Churned,8,Frequent Shopper,New Lindsay,Paid Ads,2023-08-19,Rarely,UltraSpeaker,Electronics,Speaker,913,2023-08-13,8,-1,Suffer can woman.
387,Sarah Buchanan,150,M,Huffbury,Bahrain,2432207876646824,"PSC 2975, Box 6382, APO AP 77209",2022-10-24,2023-07-09,Active,3,Occasional Shopper,Jasonton,Paid Ads,2023-08-17,Yearly,VegetablesBurst,Grocery,Vegetables,-49,2021-04-16,5,6,Girl yes road white cost.
127,Mr. Kenneth Salazar,-3,F,North Lindsey,Ukraine,2267598459294234,"1204 Alexander Crest, Lake Michaelfurt, GA 37158",2023-01-01,2023-07-25,Active,3,Occasional Shopper,East Marissaland,Organic Search,2023-08-19,Yearly,The Art of Educational,Books,Educational,606,2022-09-20,-1,1,Few whose evening then stay loss.
1347,Samuel Ramirez,150,F,Danielfort,India,2285934250594928,"Unit 7317 Box 5772, DPO AP 94453",2022-07-10,2023-06-05,Active,14,High Value,East Michelefurt,Organic Search,2023-08-09,Yearly,VegetablesBurst,Grocery,Vegetables,-19,2021-04-22,-4,5,Everybody culture area reason.
251,Lisa Williams,5,F,Jessicashire,Seychelles,2540161079453547,"994 William Gardens Apt. 473, North Devon, NJ 80771",2022-11-21,2023-07-18,Active,13,High Value,Kristinechester,Paid Ads,2023-07-22,Yearly,MegaLaptop,Electronics,Laptop,670,2022-06-19,4,4,Better stock again investment compare kind moment cut.
1287,Brandon Mccormick,-4,F,Connietown,Chile,2720758581368022,"9516 Katherine Path Apt. 734, North Andrew, OR 51333",2021-09-02,2023-01-11,Churned,7,Frequent Shopper,New Isaac,Organic Search,2023-03-24,Yearly,UltraSpeaker,Electronics,Speaker,-55,2022-09-06,-4,1,Voice pressure science benefit.
1008,Sherry Hill,150,M,South Jaimetown,Norfolk Island,2720895620390607,"Unit 1890 Box 3392, DPO AE 15479",2022-04-02,2022-10-28,Churned,1,Occasional Shopper,Port April,Referral,2023-04-22,Yearly,MegaLaptop,Electronics,Laptop,-75,2021-12-15,-4,1,Anyone cause suffer suffer consider point.
307,George Williams,87,F,Lake Kim,Slovenia,2583059060095335,"1418 Nelson Creek Apt. 742, Hobbsview, MT 08360",2023-01-15,2023-03-06,Churned,8,Frequent Shopper,Josephburgh,Organic Search,2023-08-22,Yearly,SpeakerPro,Electronics,Speaker,-40,2022-04-06,-1,2,House sport thought police buy probably.
193,John Brown,79,F,Smithmouth,Denmark,2244893856359849,"6718 James Creek Apt. 731, South Javierton, MH 68449",2022-12-15,2022-12-18,Churned,13,High Value,Thomasbury,Paid Ads,2023-01-13,Yearly,TablePlus,Furniture,Table,355,2022-03-02,-2,2,Born modern kitchen court.
646,John Thompson DVM,77,M,West Jacob,Bulgaria,2709234899190099,"7982 Jennifer Forest, Warrenmouth, MP 26319",2022-12-30,2023-02-18,Churned,9,Frequent Shopper,South Nicholasbury,Organic Search,2023-04-07,Yearly,TableDeluxe,Furniture,Table,597,2021-11-10,-4,1,I entire candidate president popular.
502,Charles Robinson,89,M,Grossport,Finland,2408174317302740,"4101 Conrad Key Suite 746, Debbieberg, IL 79443",2023-05-06,2023-06-11,Active,2,Occasional Shopper,Howardton,Paid Ads,2023-08-11,Yearly,FreshSnacks,Grocery,Snacks,-11,2021-09-09,-1,5,Then check produce serious social marriage.
33,Frank Pena,11,F,Shellymouth,Mali,2668054659135269,"6608 Moody Cove, Port Joshua, RI 77593",2023-06-25,2023-08-07,Active,6,Frequent Shopper,Kendratown,Organic Search,2023-08-07,Monthly,FictionTales,Books,Fiction,422,2023-05-17,-2,2,View foreign so break student leave Republican.
1116,Leslie Lee,69,M,New Annaton,Monaco,5372501994893127,"41412 Randy Pines, North Jodi, GA 96608",2023-06-11,2023-08-25,Active,10,Frequent Shopper,Stevenville,Paid Ads,2023-08-25,Monthly,Non-fictionGuide,Books,Non-fiction,207,2021-07-26,-3,-1,Act ability animal music character.
800,Edwin Ford,150,M,Bellville,Mismatched Country,2222853894824929,"212 Jessica Pike Apt. 676, Silvafort, IL 27455",2022-11-26,2023-02-24,Churned,4,Occasional Shopper,West Lisabury,Organic Search,2023-07-23,Yearly,,Clothing,Pants,430,2023-05-31,-5,5,Fear along challenge born station.
909,Joshua Mcclure Jr.,150,M,Lisaburgh,Mali,5275083749976331,"99606 Wyatt Trafficway Apt. 708, Port Matthewton, AR 46810",2021-11-25,2022-06-05,Churned,5,Occasional Shopper,East Jeffreyberg,Referral,2022-10-27,Rarely,UltraLaptop,Electronics,Laptop,845,2022-09-16,3,0,Draw century course politics region position.
57,Brandon Lowe,3,M,Michaelberg,Switzerland,2245712997903241,"559 Morris Stravenue Suite 341, Wendymouth, TN 91409",2022-05-28,2022-06-14,Churned,6,Frequent Shopper,South Coltonfurt,Organic Search,2023-03-19,Rarely,FictionTales,Books,Fiction,294,2021-06-16,0,5,Public star participant change ever quality.
978,Felicia English,4,M,Port Gregoryport,Poland,2400506006356784,"73259 Gray Inlet, East Davidville, CT 22349",2023-07-01,2023-07-03,Active,9,Frequent Shopper,Andreafort,Organic Search,2023-08-12,Yearly,PantsFits,Clothing,Pants,-100,2022-04-12,-1,6,Activity trouble option old.
358,Mrs. Michelle Frank MD,20,F,Lake Billyborough,French Guiana,5253325072311123,"26302 Sparks Place Apt. 634, Cisnerosberg, ND 43362",2022-12-14,2023-03-05,Churned,4,Occasional Shopper,Davisshire,Referral,2023-08-14,Yearly,ChairDeluxe,Furniture,Chair,773,2021-08-18,0,0,Under mission system pressure your media.
1183,Caleb Gonzalez,-1,M,Moorehaven,Portugal,2572944569612958,"108 Daniel Trail Apt. 607, Anthonyview, AK 46209",2021-09-27,2022-06-15,Churned,13,High Value,East Erikaburgh,Organic Search,2023-03-15,Rarely,UltraLaptop,Electronics,Laptop,969,2020-12-22,-4,3,Arm some sport fine young phone yourself.
45,Robin Day,18,M,East Tiffanyshire,Czech Republic,2270985895054246,"84234 Whitney Loaf Suite 548, New Jimmyshire, MN 10010",2021-10-18,2022-02-05,Churned,3,Occasional Shopper,North Paul,Paid Ads,2022-03-11,Rarely,ProJacket,Clothing,Jacket,673,2021-01-30,3,0,Article popular tax manager weight actually.
1260,Daniel Hicks,51,M,Aaronside,Iraq,2244597066842656,"Unit 3502 Box 0948, DPO AP 08930",2022-01-02,2022-01-12,Churned,9,Frequent Shopper,Port Hectorport,Paid Ads,2023-04-28,Rarely,,Books,Fiction,28,2021-12-03,6,1,Brother door bed rather.
1133,Michael Medina,97,F,East Emilymouth,Belize,2245186662664901,"04720 Michelle Circle Apt. 589, Port Sandra, GU 57629",2022-12-08,2023-08-06,Active,5,Occasional Shopper,Lake Nicoleview,Organic Search,2023-08-24,Monthly,TastyBeverages,Grocery,Beverages,621,2022-06-11,7,2,Foreign station center watch image fire writer tree.
866,Luis Ross,-1,F,Kennethbury,Kazakhstan,2280266408470692,"163 Nathan Locks, Cowanmouth, AK 28722",2021-12-10,2023-03-20,Churned,15,High Value,Lake Tammyborough,Paid Ads,2023-07-27,Yearly,FreshSnacks,Grocery,Snacks,-58,2022-07-27,4,-1,Skill car wish.
68,Antonio Cox,63,F,Katherinefort,Equatorial Guinea,2414957688034344,"0639 Herman Lodge, South Sheila, UT 92930",2022-10-12,2022-11-15,Churned,2,Occasional Shopper,Johnsonview,Organic Search,2023-03-06,Yearly,SofaDeluxe,Furniture,Sofa,998,2022-03-20,8,2,Office seem economy decide child any most.
318,Amy Gray,5,M,South Charleston,Congo,2426670590901320,"3957 Cook Locks, Port Jason, AK 71417",2022-03-29,2022-07-01,Churned,7,Frequent Shopper,West Johnnyhaven,Referral,2022-08-15,Rarely,SofaDeluxe,Furniture,Sofa,-40,2020-11-06,-1,4,Read talk choose pay also three health.
291,Rose Johnston,150,M,Lake Ann,Palau,2268504585425683,"8476 Natasha Station, South Christy, WI 59750",2023-04-14,2023-08-08,Active,12,High Value,East Christopherburgh,Referral,2023-08-15,Monthly,JacketWear,Clothing,Jacket,88,2022-02-07,-2,-1,Become cut develop send hundred.
46,David Melendez,43,M,West Paulville,Wallis and Futuna,2523844244091406,"1442 Patricia Rapids Apt. 378, Martinstad, RI 21605",2022-09-29,2023-03-11,Churned,1,Occasional Shopper,Oliverhaven,Paid Ads,2023-04-03,Yearly,MegaSpeaker,Electronics,Speaker,-98,2021-02-20,-1,3,Hope age read chance remember day.
277,Jennifer Short,3,F,Kimshire,Bouvet Island (Bouvetoya),2274592383792380,"182 Shannon Rapids, Collierton, WA 77088",2023-07-11,2023-08-08,Active,14,High Value,Kathleenville,Referral,2023-08-18,Monthly,SofaPlus,Furniture,Sofa,263,2021-10-13,6,2,Choice sometimes those move black.
1379,Jessica Mendez,-5,F,Martinezberg,Gibraltar,2559420275667690,"772 Jacqueline Isle, New Nicole, AZ 44914",2023-06-27,2023-07-23,Active,9,Frequent Shopper,New Robertbury,Organic Search,2023-07-28,Yearly,FreshBeverages,Grocery,Beverages,432,2020-09-24,-1,2,Physical quality above.
297,Tom Cooper DDS,17,M,East Betty,Ukraine,2267594971280488,"USCGC Rogers, FPO AE 97112",2023-07-21,2023-08-22,Active,8,Frequent Shopper,West Michelleborough,Organic Search,2023-08-24,Monthly,FreshVegetables,Grocery,Vegetables,-25,2021-11-16,2,2,Those form world various town.
224,Benjamin Kline,84,M,Mariobury,Greenland,5231692107851176,"76032 Edwards Valley, Jacksonfurt, VA 58437",2022-02-09,2022-08-28,Churned,9,Frequent Shopper,West Andrewberg,Organic Search,2022-08-28,Yearly,TableDeluxe,Furniture,Table,464,2021-04-28,-5,-1,State partner term page.
864,Allen Garcia,150,F,East Pamelaside,Bahamas,5500203933652525,"8084 Michael Shoals Apt. 120, Michaelborough, CA 52576",2023-03-27,2023-07-08,Active,5,Occasional Shopper,West Anthony,Paid Ads,2023-08-06,Yearly,TastyVegetables,Grocery,Vegetables,-45,2021-12-13,5,6,Certainly bad movement guess ask.
1081,Joe Carlson,150,M,Carolstad,Macao,2292359598767310,"51225 Hogan Road Apt. 595, Port Tammy, RI 08770",2022-07-12,2022-08-15,Churned,4,Occasional Shopper,West Sara,Paid Ads,2023-04-20,Rarely,ShirtFits,Clothing,Shirt,697,2021-07-17,10,-1,Rate adult staff item.
1080,Karla Wilson,37,M,New Melissa,Mismatched Country,2720471585249442,"867 Rodriguez Ferry Suite 450, Nicholasstad, MT 97411",2022-11-26,2023-01-30,Churned,4,Occasional Shopper,Odommouth,Referral,2023-05-06,Yearly,,Clothing,Pants,-22,2022-02-03,6,6,Improve continue work yourself research.
1076,Regina Schneider,1,M,Port Rachelside,Rwanda,2472525045552404,"02643 Robinson Parks, East Robert, WA 73970",2021-10-23,2023-04-25,Churned,4,Occasional Shopper,Jennifermouth,Organic Search,2023-08-02,Yearly,ProPants,Clothing,Pants,-28,2023-06-03,0,4,Perhaps home how west possible land dinner.
364,Amber Frost,3,M,Hannahmouth,Tonga,2226779241494676,"4255 Lisa Pine Apt. 554, Blakechester, RI 16350",2023-04-11,2023-08-17,Active,3,Occasional Shopper,New Amberborough,Organic Search,2023-08-19,Monthly,EducationalGuide,Books,Educational,750,2020-09-26,3,5,Marriage market play morning.
427,Holly Fisher,150,M,North Jessica,Spain,2716924250784487,"0937 Daniel Flat Suite 579, New Tyler, KY 40766",2021-12-26,2023-05-28,Churned,8,Frequent Shopper,East Victoria,Referral,2023-06-07,Yearly,BeveragesBurst,Grocery,Beverages,-80,2022-02-14,5,2,Main speak fill.
840,Wendy Gonzalez,150,F,Lucasville,Mismatched Country,5515499666711834,"90228 Denise Dam Apt. 532, Ramirezhaven, OR 32960",2022-11-19,2022-12-29,Churned,4,Occasional Shopper,West Justin,Paid Ads,2023-06-12,Yearly,,Electronics,Laptop,-3,2022-12-12,-5,2,Common blue contain home fish citizen.
366,Linda Hendrix,-3,F,Rayfurt,Armenia,5182728028862543,"213 Barker Trace, West Kimberlyborough, SD 21281",2022-07-24,2023-03-26,Churned,12,High Value,Anthonyville,Organic Search,2023-04-13,Yearly,TastySnacks,Grocery,Snacks,961,2022-12-14,1,5,Be might environment draw.
0,Elizabeth Harris,42,F,Chungberg,Mismatched Country,2227218447017949,"75874 Chad Mountain Suite 588, West Robertchester, VT 37485",2021-10-31,2022-09-10,Churned,6,Frequent Shopper,Vanessaburgh,Paid Ads,2022-10-23,Yearly,,Furniture,Chair,-45,2022-11-16,-1,5,Decade cold it town people.
773,Kelly Mora,150,M,New Thomasfort,Micronesia,5466761192129883,"2975 Alan Via, Christinaside, MS 60980",2023-08-21,2023-08-21,Active,5,Occasional Shopper,South Anthony,Referral,2023-08-24,Monthly,FreshSnacks,Grocery,Snacks,941,2021-09-25,1,0,Traditional left strategy four despite sense all.
842,Dawn Alvarado,150,F,Davismouth,Jordan,2492758539383475,"4501 Rachel Station, New Jason, VA 41445",2023-05-17,2023-07-13,Active,4,Occasional Shopper,New Edwardfurt,Paid Ads,2023-08-10,Yearly,EducationalGuide,Books,Educational,-23,2022-10-28,9,6,Area question set compare unit.
1446,Michael Campbell,34,F,New Jenniferview,Panama,2500068885025799,"123 Hall Stream, Port Lauren, PA 22848",2021-10-08,2022-04-02,Churned,2,Occasional Shopper,Lake Anitaberg,Organic Search,2022-09-20,Rarely,LaptopPro,Electronics,Laptop,-60,2022-03-09,10,2,Letter stock here.
66,Ellen Richardson,150,F,Karenberg,South Georgia and the South Sandwich Islands,2700750953599254,"618 Savage Gardens, Smithfurt, MP 68592",2023-05-28,2023-07-09,Active,6,Frequent Shopper,Port Amy,Referral,2023-08-16,Yearly,PantsFits,Clothing,Pants,207,2023-04-20,1,-1,Experience buy draw Republican move.
1026,Eugene Campbell,48,F,South Vincentburgh,Azerbaijan,2493042656513670,"656 Hill Villages Apt. 821, Lake Kathrynhaven, FL 90764",2022-04-12,2023-01-27,Churned,7,Frequent Shopper,South Tommy,Referral,2023-03-13,Yearly,ComfortTable,Furniture,Table,-22,2023-03-21,8,5,Nature might society should long occur.
31,Michelle Torres,99,M,Dudleyborough,Reunion,2429807510293720,"96972 Deborah Terrace Suite 935, New Julie, GA 32965",2022-01-28,2022-10-30,Churned,2,Occasional Shopper,Lake Charles,Organic Search,2023-07-02,Yearly,ChairDeluxe,Furniture,Chair,-12,2021-07-16,-3,5,Degree quality concern occur me nation and.
867,Chad Cabrera,150,F,New Kevin,China,2271851054546530,"47570 Smith Glens, Lake Georgeville, PW 89532",2021-09-08,2022-05-13,Churned,13,High Value,East Kevin,Referral,2023-07-18,Rarely,PhonePro,Electronics,Phone,127,2023-03-26,-2,2,Simple walk mother poor seek right also.
893,Sarah Davis,3,F,Johnsonmouth,Cook Islands,2519674094455740,"5708 Gregory Forges, South Shelby, LA 23413",2022-12-06,2022-12-06,Churned,3,Occasional Shopper,New Stephen,Organic Search,2023-02-08,Yearly,TastyVegetables,Grocery,Vegetables,824,2021-07-27,-4,0,See test dog world necessary system.
1145,Jeffery Wells,3,M,Mortonborough,Morocco,5256757429385839,"08632 Ashley Corners Apt. 004, Port Dakota, DC 19885",2021-10-26,2022-01-25,Churned,14,High Value,New Robertstad,Organic Search,2023-03-24,Rarely,ComfortSofa,Furniture,Sofa,-65,2022-03-08,2,2,Ask store per sport that method.
28,Sara Gonzalez,80,M,Lake Robert,Canada,2251936295374117,"3725 Thomas Streets Suite 661, Michaelside, CT 12247",2022-05-11,2023-01-29,Churned,1,Occasional Shopper,Danahaven,Referral,2023-05-28,Yearly,BeveragesBurst,Grocery,Beverages,-85,2023-08-12,10,-1,Crime cold blood each and.
294,Alexis Swanson,14,M,West Mark,Togo,2256256826090248,"93083 Russell Drive, North Maryview, NC 44549",2022-01-20,2022-10-28,Churned,11,High Value,Armstrongburgh,Organic Search,2023-04-19,Yearly,FictionGuide,Books,Fiction,-46,2021-08-15,2,0,Pick either throw give policy feeling kind.
1229,Patricia Vaughan,45,M,Lisashire,Zimbabwe,2705427502203291,"954 Courtney Circles Apt. 649, Brittneyville, VI 50725",2023-05-25,2023-07-03,Active,14,High Value,West Lucas,Referral,2023-08-19,Yearly,FreshVegetables,Grocery,Vegetables,273,2020-09-24,-1,6,Tv could live.
113,Alicia Jackson,150,M,West Danielshire,Madagascar,5431779620444296,"633 Powell Parkways, Sarahmouth, CO 22742",2022-12-25,2023-02-24,Churned,1,Occasional Shopper,Elijahside,Referral,2023-08-25,Yearly,ProShirt,Clothing,Shirt,-70,2020-10-01,-1,4,Moment agree young day home.
245,Latoya Young,56,F,Lake Crystal,French Southern Territories,2266871105427180,"62282 Warren Mill Suite 966, North Samantha, PA 71670",2021-08-28,2023-07-05,Active,5,Occasional Shopper,North Scottview,Referral,2023-07-15,Yearly,LaptopPro,Electronics,Laptop,383,2023-05-15,-4,2,Analysis say page process politics experience career.
415,Richard Wilson,5,M,West Kevin,Martinique,2582022913434169,"Unit 2928 Box 4461, DPO AP 94363",2023-03-29,2023-06-17,Active,11,High Value,South Elijahhaven,Referral,2023-07-27,Yearly,FictionGuide,Books,Fiction,-36,2020-11-01,-1,6,Dog picture price wonder set claim.
769,Sarah Bray,150,M,Nicholsmouth,Ethiopia,5504009981800569,"88574 Porter Island Apt. 304, East Kathy, AR 97464",2023-02-09,2023-03-08,Churned,10,Frequent Shopper,Port Robert,Paid Ads,2023-07-29,Yearly,BeveragesBurst,Grocery,Beverages,339,2023-04-08,-2,0,Production environment outside capital condition.
161,Jennifer Hickman,150,F,South Jeffrey,Bhutan,2222025240636154,"719 Tina Point, South Kenneth, SD 24193",2022-07-16,2023-06-10,Active,8,Frequent Shopper,Farleyberg,Referral,2023-06-24,Yearly,TablePlus,Furniture,Table,-98,2023-08-16,-1,3,Very star whole inside.
678,Stephanie Reyes,-3,M,Timothyfurt,Morocco,5526823980684434,"PSC 2062, Box 9755, APO AA 07663",2022-01-26,2022-07-10,Churned,8,Frequent Shopper,New Ryanbury,Paid Ads,2022-09-15,Rarely,TableDeluxe,Furniture,Table,156,2022-06-13,1,6,Sit some Congress song benefit raise where.
411,Daniel Parker,4,F,East Robert,Burkina Faso,5319687614682051,"6404 Kara Crossroad Apt. 931, Gonzalezview, AS 48937",2022-03-13,2023-03-14,Churned,13,High Value,Davidview,Referral,2023-06-12,Yearly,JacketWear,Clothing,Jacket,510,2022-06-08,2,2,Relate professor group myself despite.
1167,Katie Gonzales,3,M,New Scottport,Cameroon,2488674395894362,"31165 Anthony Stravenue, North Thomas, ND 58486",2022-06-17,2023-03-09,Churned,1,Occasional Shopper,Nicholasport,Paid Ads,2023-04-28,Yearly,ComfortTable,Furniture,Table,-95,2023-01-11,10,2,Particular instead how pattern nature.
38,Laura Wilson MD,150,M,Darinburgh,Philippines,2655856325320850,"52359 Christopher Passage, Shaneberg, OH 39569",2023-03-13,2023-07-21,Active,1,Occasional Shopper,Port Juliebury,Paid Ads,2023-07-21,Yearly,LaptopPro,Electronics,Laptop,-80,2021-01-21,9,0,Effort fast community mother phone.
1117,Tyler Parker,150,F,Kennethchester,Croatia,2238807215850213,"8090 Mathis Forge Suite 818, South Royburgh, NE 35774",2023-02-10,2023-07-31,Active,13,High Value,Lake Steveport,Paid Ads,2023-08-22,Monthly,The Art of Educational,Books,Educational,695,2022-09-14,0,6,Produce wife dream individual back.
1390,Mrs. Kimberly Castillo,5,M,South Spencer,Faroe Islands,2252382793267330,"178 Christine Oval Apt. 517, South Megan, CT 50887",2021-09-03,2023-05-02,Churned,13,High Value,Lake Christopher,Organic Search,2023-08-10,Yearly,FictionTales,Books,Fiction,301,2021-11-06,0,-1,Learn billion world possible nothing.
